,clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
3913,7,814,0,0,1,0,0,0,0,0,0,1,0,0,-1.0217961016374877,-0.09808864729371627,-1.0935468748685768,-1.1919853760476327,-1.1923296050894823,-1.188621378137528
3914,5,828,0,0,0,1,0,0,0,0,0,1,0,0,-1.0217961016374877,-1.0695965873596187,1.1159862940366623,-1.1294939029650501,-1.1653642879230524,-1.2318215972148965
3915,2,698,0,0,0,1,0,0,1,0,0,0,0,0,-1.0429667560595228,0.8734192927721861,0.6740796602556144,-1.2812589090227506,-1.3361446299771065,-1.2174215241891069
3916,1,2789,0,0,0,0,1,0,0,0,0,0,0,1,0.5236616711710723,1.0122061413530314,-0.6516402410875289,0.6649041098348104,0.6323235231722504,0.7841886263956087
3917,4,6882,0,0,0,1,0,0,0,0,1,0,0,0,0.438979053482932,-0.5838426173266699,0.23217302647456664,0.6470494032397864,0.6143466450612969,0.55378745798298
3918,2,2635,0,0,1,0,0,0,0,1,0,0,0,0,-0.21731123360015528,0.0406982012871241,-1.5354535086496246,-0.03142944737110597,0.0031327892888942297,-0.007815390022803795
3919,4,3185,0,0,1,0,0,0,0,0,0,1,0,0,-0.21731123360015528,-0.375662344455402,-1.0935468748685768,-0.03142944737110597,0.012121228344370552,-0.051015609100172124
3920,3,6810,0,0,0,0,1,0,0,1,0,0,0,0,0.6295149432812478,-0.23687549587456158,0.23217302647456664,0.7898870559999746,0.883999816725593,0.7985886994213978
3921,2,3173,0,0,0,0,1,0,1,0,0,0,0,0,-0.21731123360015528,1.4979601113859802,-0.20973360730648113,-0.174267100131294,-0.07776316221039427,0.04978490208035355
3922,2,810,0,0,0,1,0,0,1,0,0,0,0,0,-0.9371134839493476,-0.30626892016498425,-0.6516402410875289,-1.004510956799886,-1.0485145802018578,-1.0446206478796354
3923,3,10814,0,0,0,1,0,0,0,1,0,0,0,0,1.0952693405660192,0.3182718984488147,0.23217302647456664,1.1469811879004446,1.081745475946076,1.1585905250661308
3924,2,5000,0,0,0,0,1,0,0,0,1,0,0,0,0.6506855977032828,-1.000203163069201,1.1159862940366623,0.780959702702463,0.8300691823927334,0.6689880421892941
3925,1,7652,0,0,0,1,0,0,0,0,0,0,0,1,1.8574128997592814,-1.7635308302638353,-0.20973360730648113,1.8611694517013841,1.7738552832177672,1.5185923507108638
3926,5,625,0,0,0,1,0,0,0,0,0,1,0,0,-1.0429667560595228,0.4570587470296551,0.6740796602556144,-1.2812589090227506,-1.255248678477818,-1.2174215241891069
3927,3,972,0,0,1,0,0,1,0,0,0,0,0,0,-1.0217961016374877,-0.5144491930362473,-0.6516402410875289,-1.147348609560074,-1.1923296050894823,-1.2030214511633177
3928,1,898,0,0,1,0,0,0,1,0,0,0,0,0,-0.8100895574171372,0.8040258684817634,-0.6516402410875289,-0.8438185974446749,-0.8777342381478045,-0.7710192603896383
3929,1,2141,0,0,0,0,1,0,0,0,0,1,0,0,-0.1961405791781202,0.0406982012871241,0.23217302647456664,-0.06713886056115298,-0.014844088822058414,-0.03661553607438247
3930,4,11237,0,0,1,0,0,0,0,1,0,0,0,0,1.074098686143984,-0.028695223003293625,-0.6516402410875289,1.1559085411979562,1.1446645493344112,1.1441904520403419
3931,1,8062,0,0,1,0,0,0,0,0,0,0,1,0,1.5398530834287556,1.3591732628051396,0.23217302647456664,1.3969470802307729,1.369375525721324,1.5761926428140214
3932,3,6386,0,0,0,0,1,0,0,0,1,0,0,0,0.4178083990608969,0.7346324441913408,1.9997995615987578,0.47742969058706375,0.524462254506532,0.5969876770603477
3933,4,7848,0,0,0,1,0,0,0,0,0,0,0,1,1.4975117745846853,0.38766532273923243,0.6740796602556144,1.3969470802307729,1.4322945991096598,1.4609920586077065
3934,4,954,0,1,0,0,0,0,1,0,0,0,0,0,-0.8312602118391722,-0.30626892016498425,1.55789292781771,-0.8706006573372104,-0.8597573600368511,-0.8862198445959524
3935,1,3575,0,0,0,0,1,0,0,0,0,1,0,0,0.4178083990608969,-1.832924254554258,1.9997995615987578,0.6470494032397864,0.6772657184496328,0.4097867277250866
3936,3,2691,0,1,0,0,0,0,0,0,0,0,0,1,0.20610185484054624,1.6367469599668205,-0.6516402410875289,0.3345920378268757,0.29975127811961927,0.5249873119314014
3937,4,3649,0,0,1,0,0,0,1,0,0,0,0,0,-0.09028730706794476,-0.8614163144883556,-0.6516402410875289,0.17389967847166454,0.21885532662033075,0.09298512115772124
3938,3,3258,1,0,0,0,0,0,0,0,0,0,1,0,0.2696138181066515,2.0531075057093564,0.23217302647456664,0.30780997793434023,0.2817744000086658,0.55378745798298
3939,2,2898,0,0,1,0,0,1,0,0,0,0,0,0,-0.11145796148997984,0.38766532273923243,-1.0935468748685768,0.07569879219903507,0.04807498456627664,0.10738519418351089
3940,5,878,0,0,0,1,0,0,0,0,1,0,0,0,-1.064137410481558,0.24887847415839207,0.6740796602556144,-1.3169683222127977,-1.3631099471435355,-1.3038219623438427
3941,3,3136,0,0,0,1,0,0,0,0,1,0,0,0,-0.005604689379804402,-1.4859571331021497,0.6740796602556144,0.30780997793434023,0.22784376567580708,0.07858504813193222
3942,4,5302,0,0,0,0,1,0,0,0,0,0,1,0,0.46014970790496706,0.3182718984488147,1.1159862940366623,0.5845579301572048,0.6143466450612969,0.640187896137716
3943,0,2717,0,1,0,0,0,0,0,1,0,0,0,0,0.4178083990608969,1.706140384257248,0.6740796602556144,0.45957498399203983,0.49749693734010236,0.6977881882408734
3944,3,928,0,0,1,0,0,0,1,0,0,0,0,0,-1.0006254472154528,0.1794850498679694,-0.6516402410875289,-1.1294939029650501,-1.1563758488675762,-1.1166210130085819
3945,1,7774,0,0,0,0,1,0,0,0,0,1,0,0,1.4763411201626504,-0.30626892016498425,0.6740796602556144,1.4594385533133554,1.4952136724979956,1.4177918395303395
3946,2,2569,0,1,0,0,0,0,1,0,0,0,0,0,-0.21731123360015528,1.0815995656434492,1.1159862940366623,-0.16533974683378247,-0.1406822355987301,-0.022215463048593453
3947,3,16694,0,0,0,0,1,0,0,0,0,0,1,0,2.534873841264404,1.0815995656434492,-0.6516402410875289,2.0397165176516183,2.007554698660157,2.195395782922963
3948,1,4382,0,1,0,0,0,1,0,0,0,0,0,0,0.20610185484054624,0.3182718984488147,2.4417061953798056,0.3524467444218988,0.4345778639517673,0.43858687377666533
3949,4,8024,0,0,1,0,0,0,0,1,0,0,0,0,0.46014970790496706,-0.375662344455402,-0.20973360730648113,0.6291946966447634,0.6952425965605854,0.6257878231119264
3950,7,1431,0,0,1,0,0,0,0,0,1,0,0,0,-0.8312602118391722,0.38766532273923243,-1.0935468748685768,-0.861673304039698,-0.8957111162587572,-0.8286195524927951
3951,3,2501,0,0,0,0,1,0,0,0,1,0,0,0,-0.21731123360015528,-1.4859571331021497,1.1159862940366623,-0.03142944737110597,0.04807498456627664,-0.16621619330648618
3952,1,13199,0,0,0,1,0,0,0,0,0,1,0,0,2.5560444956864385,0.11009162557754675,-0.20973360730648113,2.128990050626737,1.9895778205492038,2.0657951256908595
3953,4,828,0,0,0,1,0,0,0,0,1,0,0,0,-1.0217961016374877,-0.028695223003293625,0.23217302647456664,-1.1919853760476327,-1.2282833613113884,-1.2030214511633177
3954,3,1087,0,0,1,0,0,0,0,0,1,0,0,0,-0.8100895574171372,0.0406982012871241,-0.6516402410875289,-0.8081091842546279,-0.8417804819258985,-0.814219479467006
3955,6,1966,0,0,1,0,0,0,0,0,1,0,0,0,-0.6407243220408566,0.665239019900923,-0.20973360730648113,-0.6027800584118573,-0.5811157493170795,-0.5118179459254303
3956,4,5849,0,0,0,1,0,0,0,0,0,1,0,0,0.48132036232700215,-0.375662344455402,0.23217302647456664,0.7184682296198804,0.6952425965605854,0.654587969163505
3957,1,4914,0,0,1,0,0,0,0,0,0,1,0,0,0.8200508330795631,0.1794850498679694,-0.20973360730648113,0.9148700021651387,0.9559073291694044,0.9569895027050808
3958,2,1434,0,1,0,0,0,0,1,0,0,0,0,0,-0.6195536676188215,1.289779838514717,0.23217302647456664,-0.6652715314944398,-0.6979654570382741,-0.5406180919770089
3959,2,15397,0,0,0,1,0,0,0,0,0,0,1,0,3.0641402018152806,-0.30626892016498425,0.23217302647456664,2.477156829229694,2.4030460171011234,-5.105441241152224
3960,4,9846,0,0,0,1,0,0,0,1,0,0,0,0,0.8623921419236332,-0.4450557687458246,-0.20973360730648113,1.0577076549253266,1.0278148416132165,0.9713895757308698
3961,3,470,0,0,1,0,0,0,0,1,0,0,0,0,-1.1276493737476632,-1.000203163069201,-0.6516402410875289,-1.3705324419978677,-1.345133069032583,-1.4334226195759472
3962,3,675,0,0,0,1,0,0,0,0,1,0,0,0,-1.064137410481558,-0.7920228901979329,1.55789292781771,-1.2723315557252382,-1.3091793128106768,-1.347022181421211
3963,1,8151,0,0,0,0,1,0,0,0,1,0,0,0,1.5186824290067205,-0.5838426173266699,-0.20973360730648113,1.5130026730984263,1.5761096239972843,1.4465919855819176
3964,7,917,0,1,0,0,0,0,0,1,0,0,0,0,-0.9794547927934176,-1.9023176788446805,1.55789292781771,-1.0312930166924215,-1.0035723849244755,-1.188621378137528
3965,4,2378,0,0,1,0,0,1,0,0,0,0,0,0,-0.5560417043527162,-0.30626892016498425,-0.6516402410875289,-0.39745093256908764,-0.4283122853739788,-0.43981758079648325
3966,4,2415,1,0,0,0,0,0,0,0,0,1,0,0,-0.21731123360015528,2.816435172903991,-0.6516402410875289,-0.18319445342880558,-0.23056662615349494,0.12178526720929991
3967,3,419,0,0,0,0,1,1,0,0,0,0,0,0,-1.1276493737476632,0.8734192927721861,-0.20973360730648113,-1.5044427414605441,-1.479959654864731,-1.4046224735243684
3968,4,2177,0,0,1,0,0,1,0,0,0,0,0,0,-0.6195536676188215,0.11009162557754675,-0.20973360730648113,-0.5135065254367402,-0.5451619930951734,-0.5118179459254303
3969,3,3011,0,0,1,0,0,0,0,1,0,0,0,0,-0.21731123360015528,-0.23687549587456158,0.23217302647456664,-0.04035680066861753,-0.014844088822058414,-0.051015609100172124
3970,2,2480,0,0,1,0,0,0,0,0,1,0,0,0,-0.21731123360015528,-0.30626892016498425,-0.6516402410875289,-0.013574740776082068,0.030098106455323997,-0.022215463048593453
3971,1,6168,0,0,1,0,0,0,1,0,0,0,0,0,0.671856252125318,-0.09808864729371627,-0.6516402410875289,0.8434511757850455,0.8660229386146395,0.8417889184987661
3972,4,378,0,0,0,0,1,0,1,0,0,0,0,0,-1.2123319914358035,-1.4859571331021497,3.325519462941901,-1.6026436277331728,-1.596809362585925,-1.7070240070659441
3973,3,544,0,0,1,0,0,0,0,0,1,0,0,0,-1.0429667560595228,-0.028695223003293625,-1.0935468748685768,-1.2455494958327036,-1.2372718003668646,-1.2318215972148965
3974,7,1026,0,0,0,1,0,0,1,0,0,0,0,0,-1.064137410481558,0.11009162557754675,0.23217302647456664,-1.325895675510309,-1.3001908737552004,-1.2894218893180538
3975,1,4295,0,0,1,0,0,0,0,0,0,1,0,0,0.4178083990608969,-1.624743981682995,-1.0935468748685768,0.7541776428099275,0.8120923042817808,0.55378745798298
3976,2,3044,0,0,1,0,0,0,0,0,1,0,0,0,0.057907273886300625,0.24887847415839207,-0.20973360730648113,0.25424585814927014,0.18290157039842467,0.2513859244414043
3977,2,545,0,0,1,0,0,0,0,0,1,0,0,0,-1.064137410481558,0.1794850498679694,-1.0935468748685768,-1.3080409689152852,-1.3001908737552004,-1.2750218162922642
3978,2,8840,0,0,1,0,0,0,0,0,0,0,0,1,2.005607480713527,1.0815995656434492,0.6740796602556144,1.682622385751149,1.63902869738562,1.8209938842524398
3979,4,2138,0,0,1,0,0,0,0,1,0,0,0,0,-0.5983830131967863,-0.16748207158413894,-0.6516402410875289,-0.49565181884171633,-0.4732544806513612,-0.4974178728996406
3980,2,5831,0,0,0,1,0,0,0,0,0,1,0,0,0.7777095242354929,-2.249284800296789,1.9997995615987578,1.0755623615203507,1.0368032806686938,0.7265883342924514
3981,5,858,0,0,1,0,0,1,0,0,0,0,0,0,-1.0217961016374877,0.24887847415839207,-1.5354535086496246,-1.2009127293451443,-1.2103064832004349,-1.1598212320859493
3982,1,15888,0,1,0,0,0,0,0,0,0,1,0,0,2.5560444956864385,1.5673535356764028,-2.8611734099927677,2.0843532841391776,2.0345200158265864,2.310596367129278
3983,2,1551,0,0,1,0,0,0,1,0,0,0,0,0,-0.5348710499306811,0.38766532273923243,-0.6516402410875289,-0.45994240565166933,-0.43730072442945517,-0.39661736171911555
3984,4,4732,0,0,0,1,0,0,0,0,0,1,0,0,0.4178083990608969,0.665239019900923,0.23217302647456664,0.5577758702646693,0.524462254506532,0.6257878231119264
3985,1,5020,0,0,1,0,0,0,0,1,0,0,0,0,0.438979053482932,-0.9308097387787783,0.6740796602556144,0.6559767565372988,0.6862541575051091,0.5393873849571903
3986,1,2003,0,0,0,0,1,0,0,0,0,0,1,0,-0.1961405791781202,-0.9308097387787783,0.6740796602556144,0.013207319116452594,0.03908654551080032,-0.07981575515175016
3987,3,1865,0,0,1,0,0,0,0,1,0,0,0,0,-0.5348710499306811,-0.23687549587456158,-0.20973360730648113,-0.4063782858665992,-0.4462891634849315,-0.43981758079648325
3988,5,2062,0,0,0,0,1,0,1,0,0,0,0,0,-0.6195536676188215,-1.208383435940464,0.23217302647456664,-0.49565181884171633,-0.4822429197068376,-0.6126184571059553
3989,3,1874,0,0,1,0,0,0,0,0,0,0,0,1,-0.21731123360015528,0.5958455956105004,-0.20973360730648113,-0.09392092045368844,-0.06877472315491795,-0.007815390022803795
3990,3,5559,0,0,1,0,0,0,0,0,1,0,0,0,0.5871736344371776,0.24887847415839207,-0.20973360730648113,0.709540876322369,0.7401847918379686,0.7553884803440307
3991,3,5878,0,0,0,1,0,0,0,0,0,1,0,0,1.0105867228778789,-1.624743981682995,1.1159862940366623,1.1826906010904916,1.1536529883898883,0.9281893566535028
3992,3,1637,0,0,1,0,0,0,0,0,1,0,0,0,-0.5560417043527162,-0.7226294659075103,-0.6516402410875289,-0.4063782858665992,-0.4462891634849315,-0.4974178728996406
3993,2,714,0,0,0,0,1,0,1,0,0,0,0,0,-0.9794547927934176,1.2203864142242944,-1.0935468748685768,-1.1384212562625626,-1.1743527269785288,-1.0302205748538458
3994,1,3612,0,0,0,1,0,0,1,0,0,0,0,0,0.4178083990608969,-1.2777768602308865,-1.0935468748685768,0.6559767565372988,0.587381327894868,0.4529869468024543
3995,7,1116,0,0,1,0,0,0,0,0,1,0,0,0,-0.9582841383713826,0.38766532273923243,-1.0935468748685768,-1.093784489775004,-1.12042209264567,-1.0590207209054243
3996,3,7794,0,0,0,0,1,1,0,0,0,0,0,0,0.5236616711710723,-1.4165637088117269,0.23217302647456664,0.727395582917392,0.7941154261708274,0.5681875310087691
3997,3,1565,0,0,1,0,0,0,0,1,0,0,0,0,-0.6407243220408566,-0.4450557687458246,0.23217302647456664,-0.5759979985193227,-0.5541504321506497,-0.5982183840801663
3998,2,3738,0,0,1,0,0,0,0,0,0,0,0,1,0.48132036232700215,0.38766532273923243,-0.20973360730648113,0.6559767565372988,0.6143466450612969,0.683388115215083
3999,2,607,0,0,1,0,0,0,0,0,1,0,0,0,-0.9794547927934176,0.665239019900923,-0.20973360730648113,-1.1027118430725156,-1.1383989707566227,-1.0446206478796354
4000,3,844,0,0,1,0,0,0,1,0,0,0,0,0,-1.064137410481558,0.5264521713200777,-0.6516402410875289,-1.2901862623202622,-1.3181677518661532,-1.2462216702406854
4001,5,1024,0,0,0,1,0,0,0,0,1,0,0,0,-0.8736015206832423,-0.7226294659075103,1.55789292781771,-0.9063100705272565,-0.9406533115361396,-0.9870203557764781
4002,2,1415,0,0,0,1,0,0,1,0,0,0,0,0,-0.6407243220408566,0.1794850498679694,0.6740796602556144,-0.5759979985193227,-0.6170695055389855,-0.5694182380285876
4003,2,5384,0,0,0,1,0,0,0,0,1,0,0,0,0.7353682153914227,0.8734192927721861,0.6740796602556144,0.8345238224875331,0.7941154261708274,0.9281893566535028
4004,4,4869,0,0,0,0,1,1,0,0,0,0,0,0,0.07907792830833571,-1.1389900116500413,0.23217302647456664,0.3345920378268757,0.3626703515079551,0.20818570536403594
4005,2,612,0,0,1,0,0,0,0,0,1,0,0,0,-1.0217961016374877,0.5264521713200777,-1.0935468748685768,-1.2187674359401681,-1.255248678477818,-1.1742213051117392
4006,3,6787,0,0,0,0,1,0,1,0,0,0,0,0,0.438979053482932,1.1509929899338718,1.1159862940366623,0.5577758702646693,0.5064853763955787,0.683388115215083
4007,4,877,0,0,1,0,0,0,0,0,1,0,0,0,-0.8524308662612072,-0.30626892016498425,-1.0935468748685768,-0.8884553639322335,-0.8687457990923274,-0.900619917621742
4008,0,5733,1,0,0,0,0,0,0,0,0,0,0,1,3.106481510659351,4.065516810131578,-1.0935468748685768,2.057571224246643,2.02553157677111,2.713798411851378
4009,3,6022,0,0,0,1,0,0,0,0,1,0,0,0,0.5660029800151425,-1.1389900116500413,1.1159862940366623,0.9059426488676271,0.7671501090043976,0.640187896137716
4010,3,1629,0,0,1,0,0,0,1,0,0,0,0,0,-0.6407243220408566,0.24887847415839207,-0.20973360730648113,-0.5759979985193227,-0.626057944594462,-0.5694182380285876
4011,5,2863,0,0,0,1,0,0,0,0,0,1,0,0,-0.1961405791781202,-0.16748207158413894,1.9997995615987578,-0.004647387478570514,-0.059786284099441624,-0.051015609100172124
4012,3,1786,0,0,1,0,0,0,1,0,0,0,0,0,-0.5772123587747513,-0.5838426173266699,-0.6516402410875289,-0.4242329924616231,-0.4193238463185017,-0.48301779987385157
4013,1,6086,0,0,0,1,0,0,0,0,0,1,0,0,1.5186824290067205,0.5958455956105004,1.1159862940366623,1.4237291401233083,1.3963408428877537,1.489792204659286
4014,5,2496,0,0,0,1,0,0,1,0,0,0,0,0,-0.513700395508646,-1.7635308302638353,-0.6516402410875289,-0.22783121991636415,-0.32045101670826054,-0.4686177268480619
4015,5,17449,0,1,0,0,0,0,1,0,0,0,0,0,1.4763411201626504,1.7755338085476657,0.23217302647456664,1.2987461939581442,1.243537378944653,1.5329924237366543
4016,2,8258,0,1,0,0,0,0,0,0,0,0,1,0,1.4763411201626504,0.9428127170626087,-1.5354535086496246,1.3969470802307729,1.4322945991096598,1.5473924967624433
4017,5,1707,0,0,0,1,0,0,0,0,1,0,0,0,-0.5983830131967863,-0.5144491930362473,0.23217302647456664,-0.5313612320317633,-0.4822429197068376,-0.555018165002798
4018,1,7923,0,0,1,0,0,0,0,0,0,1,0,0,1.7515596276491059,0.4570587470296551,-0.20973360730648113,1.646912972561102,1.5940865021082369,1.676993153994547
4019,4,4590,0,0,0,0,1,0,0,0,1,0,0,0,0.22727250926258133,-0.5838426173266699,-1.5354535086496246,0.4685023372895514,0.5694044497839145,0.43858687377666533
4020,2,3812,0,0,0,1,0,1,0,0,0,0,0,0,0.2696138181066515,-0.6532360416170926,1.1159862940366623,0.49528439718208683,0.4435663030072436,0.38098658167350796
4021,5,1800,0,1,0,0,0,0,0,0,1,0,0,0,-0.6195536676188215,1.0815995656434492,0.23217302647456664,-0.6295621183043928,-0.6080810664835085,-0.4974178728996406
4022,2,551,0,0,0,1,0,0,0,0,1,0,0,0,-0.9159428295273124,0.24887847415839207,1.1159862940366623,-1.0759297831799801,-1.0215492630354281,-1.0158205018280566
4023,5,1574,0,0,1,0,0,0,0,0,1,0,0,0,-0.6830656308849268,0.1794850498679694,-0.20973360730648113,-0.6563441781969283,-0.6350463836499383,-0.6270185301317449
4024,3,7536,0,0,0,1,0,0,0,0,0,1,0,0,1.052928031721949,0.4570587470296551,0.23217302647456664,1.0487803016278152,1.081745475946076,1.129790379014553
4025,3,11159,0,0,1,0,0,0,0,0,0,1,0,0,1.4763411201626504,0.7346324441913408,-0.20973360730648113,1.3880197269332613,1.3513986476103714,1.4753921316334968
4026,2,2063,0,0,0,0,1,0,0,0,0,0,1,0,-0.1961405791781202,-1.0695965873596187,0.23217302647456664,0.013207319116452594,0.0750403017327064,-0.07981575515175016
4027,2,700,0,0,1,0,0,0,0,0,0,1,0,0,-0.8100895574171372,0.665239019900923,-0.6516402410875289,-0.8795280106347219,-0.8687457990923274,-0.7998194064412163
4028,4,1280,1,0,0,0,0,0,0,0,1,0,0,0,-0.6407243220408566,3.649156264389053,1.55789292781771,-0.6920535913869753,-0.7518960913711328,-0.33901706961595823
4029,5,961,0,0,1,0,0,0,0,0,1,0,0,0,-0.8100895574171372,0.38766532273923243,-1.9773601424306724,-0.8170365375521395,-0.7968382866485152,-0.7566191873638487
4030,0,956,1,0,0,0,0,0,0,0,1,0,0,0,-0.21731123360015528,3.857336537260316,0.6740796602556144,-0.20997651332134104,-0.26652038237540104,0.20818570536403594
4031,6,1431,0,0,1,0,0,0,1,0,0,0,0,0,-0.8312602118391722,0.11009162557754675,-1.0935468748685768,-0.8527459507421864,-0.8687457990923274,-0.8430196255185847
4032,7,868,0,0,1,0,0,0,0,0,0,1,0,0,-1.0006254472154528,0.24887847415839207,-1.0935468748685768,-1.1919853760476327,-1.1743527269785288,-1.1454211590601604
4033,4,1125,0,0,0,1,0,0,1,0,0,0,0,0,-0.8524308662612072,0.0406982012871241,-1.0935468748685768,-0.8795280106347219,-0.9226764334251869,-0.8862198445959524
4034,2,4338,0,0,0,1,0,0,0,0,1,0,0,0,0.438979053482932,0.8734192927721861,0.6740796602556144,0.5131391037771108,0.47053162017367256,0.5969876770603477
4035,3,13477,0,0,0,1,0,0,0,0,0,0,0,1,2.619556458952544,-0.23687549587456158,0.6740796602556144,2.04864387094913,2.1513697235477816,2.051395052665069
4036,3,3519,0,0,0,0,1,0,0,0,0,0,1,0,0.20610185484054624,1.0815995656434492,0.23217302647456664,0.28995527133931714,0.3446934733970017,0.4529869468024543
4037,3,6246,0,0,0,1,0,0,0,0,0,0,1,0,1.052928031721949,0.665239019900923,0.23217302647456664,1.0934170681153736,1.0368032806686938,1.1585905250661308
4038,2,3252,0,0,1,0,0,1,0,0,0,0,0,0,-0.1961405791781202,0.1794850498679694,-1.0935468748685768,-0.03142944737110597,0.012121228344370552,0.02098475602877488
4039,5,766,0,0,1,0,0,0,1,0,0,0,0,0,-1.064137410481558,0.11009162557754675,0.23217302647456664,-1.3080409689152852,-1.282213995644247,-1.2750218162922642
4040,1,5034,0,0,0,0,1,0,1,0,0,0,0,0,0.7565388698134579,0.4570587470296551,-1.0935468748685768,0.8434511757850455,0.9199535729474982,0.9425894296792918
4041,3,1676,0,0,1,0,0,0,1,0,0,0,0,0,-0.6407243220408566,0.1794850498679694,-0.6516402410875289,-0.5759979985193227,-0.6170695055389855,-0.5694182380285876
4042,4,13587,0,0,0,0,1,0,0,0,0,0,1,0,2.174972716089808,0.11009162557754675,-0.20973360730648113,1.8790241582964071,1.9446356252718213,1.9217943954329653
4043,4,2574,0,0,0,1,0,0,0,0,1,0,0,0,-0.1326286159120149,-1.5553505573925723,0.23217302647456664,0.1828270317691761,0.12897093606556514,-0.03661553607438247
4044,1,3601,0,0,0,0,1,0,0,0,0,0,0,1,0.46014970790496706,-0.4450557687458246,1.55789292781771,0.6202673433472518,0.6772657184496328,0.5825876040345587
4045,2,2697,0,0,1,0,0,0,0,1,0,0,0,0,-0.21731123360015528,0.3182718984488147,-1.0935468748685768,-0.013574740776082068,-0.059786284099441624,0.006584683002985221
4046,1,1746,0,0,0,1,0,0,0,1,0,0,0,0,-0.4925297410866112,-0.7226294659075103,0.6740796602556144,-0.32603210618899364,-0.3743816510411193,-0.42541750777069426
4047,2,3415,0,0,1,0,0,0,0,0,0,1,0,0,0.5660029800151425,-0.16748207158413894,-1.5354535086496246,0.798814409297486,0.7671501090043976,0.7553884803440307
4048,1,604,0,0,0,1,0,0,0,1,0,0,0,0,-0.8312602118391722,-1.9023176788446805,0.23217302647456664,-0.7813271243620924,-0.7698729694820863,-0.9582202097248994
4049,4,776,0,0,1,0,0,0,0,0,1,0,0,0,-1.064137410481558,0.8040258684817634,-0.20973360730648113,-1.2812589090227506,-1.3181677518661532,-1.2174215241891069
4050,3,2822,0,0,0,1,0,0,1,0,0,0,0,0,-0.21731123360015528,-0.16748207158413894,0.6740796602556144,-0.013574740776082068,-0.059786284099441624,-0.051015609100172124
4051,2,2686,0,0,0,0,1,1,0,0,0,0,0,0,-0.21731123360015528,1.2203864142242944,0.23217302647456664,-0.12070298034622311,-0.09574004032134771,0.035384829054563895
4052,3,4452,0,0,0,1,0,0,0,0,0,0,1,0,0.4178083990608969,-0.09808864729371627,0.6740796602556144,0.6470494032397864,0.5783928888393909,0.5969876770603477
4053,2,2764,0,0,1,0,0,1,0,0,0,0,0,0,-0.1961405791781202,0.11009162557754675,0.6740796602556144,-0.049284153966129084,-0.023832527877535536,-0.022215463048593453
4054,3,6330,0,0,0,1,0,0,0,1,0,0,0,0,0.438979053482932,-0.6532360416170926,0.23217302647456664,0.6202673433472518,0.6682772793941565,0.55378745798298
4055,5,678,0,1,0,0,0,0,0,0,1,0,0,0,-1.064137410481558,0.5958455956105004,0.23217302647456664,-1.3348230288078207,-1.3181677518661532,-1.260621743266475
4056,4,2935,0,0,0,1,0,0,0,0,0,1,0,0,-0.005604689379804402,0.1794850498679694,1.1159862940366623,0.15604497187664065,0.10200561889913617,0.1505854132608786
4057,3,1884,0,0,1,0,0,0,1,0,0,0,0,0,-0.4713590866645761,-0.4450557687458246,-0.20973360730648113,-0.31710475289148204,-0.3024741385973071,-0.3534171426417479
4058,7,984,0,0,1,0,0,0,0,0,1,0,0,0,-1.0006254472154528,0.24887847415839207,-0.6516402410875289,-1.1919853760476327,-1.1743527269785288,-1.1454211590601604
4059,4,6462,0,0,0,1,0,0,0,0,1,0,0,0,0.4178083990608969,-0.375662344455402,0.23217302647456664,0.6649041098348104,0.5694044497839145,0.5681875310087691
4060,2,1641,0,0,0,1,0,0,1,0,0,0,0,0,-0.4713590866645761,-0.7226294659075103,1.55789292781771,-0.24568592651138804,-0.4283122853739788,-0.38221728869332655
4061,5,1199,0,0,1,0,0,0,0,0,1,0,0,0,-0.8312602118391722,-0.028695223003293625,-1.0935468748685768,-0.8348912441471633,-0.8058267257039924,-0.814219479467006
4062,2,7262,0,0,0,1,0,0,1,0,0,0,0,0,0.8835627963456684,0.5958455956105004,0.23217302647456664,0.923797355462651,0.946918890113928,1.014589794808238
4063,4,6013,0,0,1,0,0,0,0,0,0,0,1,0,0.7777095242354929,0.3182718984488147,-1.9773601424306724,0.923797355462651,0.9559073291694044,0.9857896487566601
4064,4,675,0,0,1,0,0,0,0,0,0,1,0,0,-1.064137410481558,0.8040258684817634,-1.5354535086496246,-1.2812589090227506,-1.3181677518661532,-1.2174215241891069
4065,4,1991,0,0,1,0,0,1,0,0,0,0,0,0,-0.5983830131967863,-0.5838426173266699,-0.6516402410875289,-0.49565181884171633,-0.4732544806513612,-0.5406180919770089
4066,4,854,0,0,1,0,0,0,0,0,1,0,0,0,-1.0006254472154528,0.38766532273923243,-1.5354535086496246,-1.1294939029650501,-1.1653642879230524,-1.1022209399827927
4067,4,725,0,0,0,1,0,0,0,0,1,0,0,0,-1.064137410481558,-0.6532360416170926,1.55789292781771,-1.2544768491302152,-1.2912024346997242,-1.3182220353696326
4068,5,2679,0,0,1,0,0,0,0,1,0,0,0,0,-0.450188432242541,0.1794850498679694,-1.5354535086496246,-0.3438868127840167,-0.3294394557637369,-0.3102169235643795
4069,2,5948,0,0,0,1,0,0,0,0,0,1,0,0,0.8623921419236332,0.5264521713200777,0.23217302647456664,0.8970152955701155,0.8750113776701158,0.9569895027050808
